A	B	C	X	Y	Z	MT0	MT1	MT2	MT3	MT4	MT5	MT6	TIME	J0	J1	J2	J3	J4	J5	J6	
-2.736	-0.081	3.119	448.617	339.648	-19.146	0.015	58.103	3.253	-17.293	0.333	-0.137	0.016	4001	0.733	0.887	-0.160	-1.492	0.217	0.856	0.074	
-2.737	-0.081	3.119	448.457	339.519	-18.973	-0.222	58.621	3.232	-17.379	0.350	-0.079	0.017	4006	0.733	0.886	-0.160	-1.492	0.217	0.857	0.074	
-2.737	-0.082	3.119	448.227	339.332	-18.732	-0.266	58.526	3.217	-17.489	0.339	-0.194	0.015	4013	0.733	0.886	-0.160	-1.492	0.217	0.858	0.074	
-2.737	-0.083	3.119	447.939	339.085	-18.463	-0.047	58.034	3.262	-17.167	0.332	-0.048	0.013	4019	0.733	0.886	-0.160	-1.492	0.217	0.859	0.074	
-2.737	-0.084	3.119	447.717	338.895	-18.259	-0.043	57.991	3.304	-17.121	0.345	-0.211	0.010	4027	0.733	0.885	-0.160	-1.492	0.217	0.860	0.074	
-2.737	-0.088	3.119	446.885	338.213	-17.472	-0.155	58.525	3.284	-16.929	0.337	-0.229	0.009	4047	0.733	0.884	-0.160	-1.492	0.217	0.865	0.074	
-2.737	-0.089	3.119	446.647	338.013	-17.233	-0.254	58.229	3.285	-17.191	0.341	-0.174	0.010	4054	0.732	0.884	-0.160	-1.492	0.217	0.866	0.074	
-2.738	-0.091	3.120	446.018	337.450	-16.663	0.331	57.906	3.419	-16.745	0.326	-0.065	0.003	4061	0.732	0.883	-0.160	-1.492	0.217	0.867	0.074	
-2.738	-0.092	3.120	445.769	337.226	-16.424	0.466	58.187	3.423	-16.739	0.330	-0.498	0.002	4074	0.732	0.882	-0.160	-1.492	0.217	0.870	0.074	
-2.738	-0.093	3.120	445.489	336.982	-16.143	-0.090	58.120	3.417	-17.011	0.335	-0.474	-0.002	4081	0.732	0.882	-0.160	-1.493	0.217	0.872	0.074	
-2.738	-0.094	3.120	445.164	336.705	-15.812	-0.116	57.862	3.323	-17.026	0.331	-0.296	-0.005	4090	0.732	0.881	-0.160	-1.493	0.217	0.874	0.074	
-2.738	-0.096	3.120	444.892	336.453	-15.523	-0.116	57.988	3.284	-16.731	0.356	-0.277	-0.005	4097	0.732	0.881	-0.161	-1.493	0.217	0.875	0.074	
-2.739	-0.097	3.120	444.600	336.171	-15.184	0.155	58.026	3.321	-16.718	0.327	-0.152	-0.014	4102	0.732	0.880	-0.161	-1.493	0.217	0.876	0.074	
-2.739	-0.098	3.120	444.392	335.965	-14.920	0.233	58.281	3.435	-16.872	0.338	-0.555	-0.014	4111	0.731	0.880	-0.161	-1.493	0.217	0.878	0.074	
-2.739	-0.099	3.120	444.161	335.737	-14.616	0.012	58.008	3.472	-16.921	0.351	-0.291	-0.014	4117	0.731	0.879	-0.161	-1.493	0.217	0.880	0.074	
-2.739	-0.099	3.120	443.961	335.544	-14.354	-0.206	58.050	3.227	-16.568	0.320	-0.424	-0.018	4124	0.731	0.879	-0.161	-1.493	0.217	0.881	0.074	
-2.739	-0.100	3.120	443.743	335.332	-14.042	-0.372	58.062	3.228	-16.777	0.355	-0.242	-0.019	4131	0.731	0.878	-0.161	-1.493	0.217	0.882	0.074	
-2.739	-0.102	3.120	443.472	335.037	-13.573	-0.122	58.409	3.325	-16.992	0.338	-0.552	-0.024	4140	0.731	0.878	-0.161	-1.493	0.217	0.884	0.074	
-2.740	-0.102	3.120	443.316	334.862	-13.298	-0.109	58.123	3.408	-16.930	0.356	-0.270	-0.024	4146	0.731	0.877	-0.161	-1.493	0.217	0.885	0.074	
-2.740	-0.103	3.120	443.130	334.663	-12.979	-0.134	58.033	3.377	-16.807	0.352	-0.355	-0.024	4152	0.731	0.877	-0.161	-1.493	0.217	0.886	0.074	
-2.740	-0.104	3.120	442.981	334.496	-12.702	0.019	57.984	3.368	-16.635	0.347	-0.381	-0.026	4159	0.731	0.876	-0.162	-1.494	0.217	0.887	0.074	
-2.740	-0.105	3.120	442.814	334.293	-12.322	0.031	58.033	3.454	-17.051	0.356	-0.310	-0.025	4168	0.730	0.876	-0.162	-1.494	0.217	0.889	0.074	
-2.740	-0.105	3.120	442.694	334.146	-12.032	0.023	58.374	3.376	-17.013	0.333	-0.524	-0.026	4174	0.730	0.875	-0.162	-1.494	0.217	0.890	0.074	
-2.740	-0.106	3.120	442.552	333.981	-11.702	-0.173	58.133	3.301	-16.990	0.319	-0.328	-0.030	4181	0.730	0.875	-0.162	-1.494	0.217	0.891	0.074	
-2.740	-0.106	3.120	442.461	333.862	-11.469	-0.187	58.066	3.304	-16.866	0.344	-0.498	-0.026	4186	0.730	0.874	-0.162	-1.494	0.217	0.892	0.074	
-2.741	-0.107	3.120	442.334	333.674	-11.091	0.169	58.069	3.468	-16.933	0.350	-0.412	-0.031	4194	0.730	0.873	-0.162	-1.494	0.217	0.893	0.074	
-2.741	-0.108	3.120	442.199	333.427	-10.567	0.309	58.195	3.527	-17.038	0.329	-0.423	-0.036	4205	0.730	0.873	-0.162	-1.494	0.217	0.895	0.074	
-2.741	-0.108	3.120	442.160	333.344	-10.379	0.144	58.131	3.587	-16.964	0.357	-0.547	-0.041	4209	0.730	0.872	-0.162	-1.494	0.217	0.895	0.074	
-2.741	-0.108	3.120	442.090	333.208	-10.054	-0.052	58.043	3.403	-16.862	0.336	-0.440	-0.041	4216	0.730	0.872	-0.162	-1.494	0.217	0.896	0.074	
-2.741	-0.109	3.120	442.063	333.137	-9.869	-0.212	57.918	3.399	-16.951	0.334	-0.436	-0.042	4220	0.730	0.871	-0.162	-1.494	0.217	0.897	0.074	
-2.741	-0.109	3.120	442.033	333.030	-9.591	-0.181	58.055	3.345	-16.978	0.344	-0.485	-0.040	4224	0.729	0.871	-0.163	-1.494	0.217	0.897	0.074	
-2.742	-0.109	3.120	442.020	332.957	-9.402	-0.056	58.296	3.365	-17.033	0.313	-0.547	-0.043	4230	0.729	0.871	-0.163	-1.494	0.217	0.898	0.074	
-2.742	-0.109	3.120	442.013	332.835	-9.079	0.056	58.066	3.475	-17.063	0.336	-0.375	-0.040	4234	0.729	0.870	-0.163	-1.494	0.217	0.898	0.074	
-2.742	-0.110	3.120	442.012	332.750	-8.853	0.094	57.947	3.453	-16.987	0.325	-0.450	-0.036	4242	0.729	0.870	-0.163	-1.494	0.217	0.899	0.074	
-2.742	-0.110	3.120	442.009	332.688	-8.675	-0.130	57.727	3.364	-16.996	0.343	-0.411	-0.032	4246	0.729	0.869	-0.163	-1.494	0.217	0.900	0.074	
-2.742	-0.110	3.120	442.009	332.600	-8.405	-0.301	57.897	3.284	-16.998	0.320	-0.335	-0.028	4252	0.729	0.869	-0.163	-1.494	0.217	0.900	0.074	
-2.742	-0.110	3.120	442.018	332.545	-8.216	-0.409	58.174	3.261	-17.189	0.335	-0.402	-0.026	4257	0.729	0.869	-0.163	-1.494	0.217	0.901	0.074	
-2.742	-0.110	3.120	442.043	332.457	-7.937	-0.311	58.412	3.366	-17.166	0.344	-0.379	-0.025	4261	0.729	0.868	-0.163	-1.494	0.217	0.901	0.074	
-2.743	-0.110	3.120	442.061	332.374	-7.714	-0.093	58.265	3.443	-17.177	0.329	-0.437	-0.022	4267	0.728	0.868	-0.163	-1.494	0.217	0.902	0.074	
-2.743	-0.110	3.120	442.079	332.268	-7.461	0.133	57.877	3.445	-17.081	0.331	-0.374	-0.023	4271	0.728	0.867	-0.163	-1.494	0.217	0.902	0.074	
-2.743	-0.110	3.119	442.099	332.184	-7.249	0.156	57.804	3.403	-17.120	0.320	-0.346	-0.019	4278	0.728	0.867	-0.163	-1.495	0.217	0.902	0.074	
-2.743	-0.110	3.119	442.119	332.127	-7.075	-0.060	58.104	3.331	-17.108	0.318	-0.392	-0.014	4282	0.728	0.867	-0.163	-1.495	0.217	0.903	0.074	
-2.743	-0.110	3.119	442.152	332.042	-6.813	-0.233	58.248	3.331	-17.163	0.320	-0.397	-0.015	4288	0.728	0.866	-0.163	-1.495	0.217	0.903	0.074	
-2.743	-0.110	3.119	442.177	331.965	-6.603	-0.176	58.158	3.420	-17.147	0.350	-0.431	-0.013	4293	0.728	0.866	-0.163	-1.495	0.217	0.904	0.074	
-2.744	-0.111	3.119	442.208	331.859	-6.365	-0.011	57.881	3.449	-17.116	0.330	-0.404	-0.011	4299	0.728	0.865	-0.164	-1.495	0.217	0.904	0.074	
-2.744	-0.111	3.119	442.236	331.771	-6.171	0.215	57.675	3.465	-17.156	0.337	-0.349	-0.008	4304	0.728	0.865	-0.164	-1.495	0.217	0.904	0.074	
-2.744	-0.111	3.119	442.291	331.664	-5.891	0.156	58.098	3.415	-17.151	0.328	-0.390	-0.007	4311	0.727	0.864	-0.164	-1.495	0.217	0.905	0.074	
-2.744	-0.111	3.119	442.338	331.583	-5.646	-0.164	58.271	3.411	-17.150	0.344	-0.384	-0.009	4317	0.727	0.864	-0.164	-1.495	0.217	0.905	0.074	
-2.744	-0.111	3.119	442.387	331.479	-5.381	-0.317	58.062	3.412	-17.100	0.347	-0.439	-0.005	4323	0.727	0.863	-0.164	-1.495	0.217	0.905	0.074	
-2.745	-0.111	3.119	442.425	331.378	-5.172	-0.301	57.861	3.330	-17.186	0.331	-0.377	-0.001	4330	0.727	0.863	-0.164	-1.495	0.217	0.906	0.074	
