A	B	C	X	Y	Z	MT0	MT1	MT2	MT3	MT4	MT5	MT6	TIME	J0	J1	J2	J3	J4	J5	J6	
-2.746	0.013	3.126	516.870	283.036	201.302	-0.569	53.523	3.396	-21.987	0.470	0.025	-0.194	4472	0.644	0.572	-0.225	-1.390	0.146	1.182	0.004	
-2.745	0.013	3.127	516.531	283.871	199.591	-1.015	53.400	3.059	-22.050	0.388	0.022	-0.187	4477	0.645	0.573	-0.224	-1.391	0.146	1.178	0.005	
-2.744	0.013	3.127	516.140	284.845	197.512	-1.079	52.668	3.201	-22.484	0.524	0.169	-0.213	4482	0.647	0.576	-0.224	-1.394	0.146	1.174	0.006	
-2.744	0.013	3.128	515.722	285.774	195.419	-0.368	51.837	3.027	-22.586	0.490	0.206	-0.261	4489	0.648	0.577	-0.224	-1.395	0.146	1.170	0.007	
-2.743	0.013	3.128	514.948	287.265	191.930	-0.253	50.561	3.412	-22.457	0.527	0.291	-0.203	4494	0.650	0.580	-0.223	-1.398	0.146	1.165	0.008	
-2.742	0.013	3.128	514.614	287.863	190.556	-0.610	50.497	3.169	-21.793	0.586	0.207	-0.206	4503	0.652	0.583	-0.222	-1.401	0.146	1.160	0.009	
-2.741	0.013	3.129	513.967	289.035	187.880	-0.370	50.395	3.387	-22.696	0.512	0.310	-0.214	4510	0.654	0.585	-0.222	-1.403	0.146	1.155	0.010	
-2.740	0.012	3.129	513.351	290.025	185.578	-0.569	51.782	3.036	-22.428	0.418	0.324	-0.199	4516	0.656	0.587	-0.221	-1.405	0.146	1.151	0.011	
-2.739	0.012	3.130	512.984	290.570	184.262	-0.296	52.557	3.448	-22.261	0.479	0.344	-0.188	4522	0.657	0.590	-0.221	-1.407	0.146	1.147	0.012	
-2.739	0.012	3.130	512.595	291.104	182.938	-0.095	53.751	3.448	-21.671	0.499	0.286	-0.153	4527	0.659	0.591	-0.221	-1.409	0.146	1.144	0.013	
-2.738	0.012	3.130	512.000	291.911	180.935	-0.321	53.779	3.448	-21.186	0.577	0.183	-0.161	4532	0.660	0.593	-0.220	-1.411	0.146	1.141	0.013	
-2.737	0.011	3.131	511.302	292.846	178.570	-0.407	52.755	3.233	-21.824	0.444	0.293	-0.174	4539	0.662	0.596	-0.219	-1.413	0.146	1.136	0.014	
-2.736	0.010	3.131	510.678	293.626	176.537	-0.789	52.599	3.292	-21.533	0.534	0.321	-0.158	4545	0.664	0.598	-0.219	-1.415	0.146	1.133	0.015	
-2.735	0.010	3.131	510.251	294.136	175.183	-0.929	51.535	3.127	-22.398	0.525	0.417	-0.155	4549	0.665	0.599	-0.219	-1.416	0.146	1.131	0.015	
-2.734	0.009	3.132	509.590	294.857	173.166	-1.018	51.725	3.159	-21.778	0.570	0.396	-0.153	4553	0.666	0.602	-0.218	-1.418	0.146	1.127	0.016	
-2.733	0.009	3.132	509.141	295.308	171.835	-0.734	51.321	3.463	-22.501	0.492	0.134	-0.175	4559	0.667	0.603	-0.218	-1.419	0.146	1.125	0.016	
-2.733	0.008	3.132	508.691	295.757	170.512	-0.509	50.967	3.438	-21.552	0.542	0.220	-0.171	4563	0.668	0.605	-0.218	-1.420	0.146	1.123	0.017	
-2.731	0.006	3.133	507.287	297.065	166.650	-0.671	52.539	3.131	-21.876	0.541	0.076	-0.186	4571	0.670	0.608	-0.217	-1.423	0.146	1.119	0.017	
-2.729	0.005	3.133	506.441	297.777	164.439	-0.384	53.960	3.470	-20.857	0.462	0.263	-0.214	4582	0.673	0.611	-0.216	-1.426	0.146	1.113	0.018	
-2.728	0.005	3.134	505.967	298.170	163.168	-0.120	54.275	3.901	-20.969	0.538	0.252	-0.215	4586	0.673	0.613	-0.216	-1.427	0.146	1.111	0.019	
-2.727	0.003	3.134	504.974	298.976	160.584	-0.234	54.137	3.325	-20.473	0.482	0.025	-0.213	4594	0.675	0.616	-0.215	-1.430	0.146	1.107	0.019	
-2.726	0.002	3.134	504.471	299.391	159.282	-0.239	52.797	3.188	-20.950	0.463	0.266	-0.223	4598	0.676	0.617	-0.215	-1.431	0.146	1.105	0.019	
-2.724	0.001	3.135	503.365	300.289	156.384	0.257	52.059	3.648	-21.098	0.475	0.073	-0.233	4604	0.678	0.621	-0.214	-1.433	0.146	1.101	0.019	
-2.722	-0.000	3.136	502.492	300.999	154.177	-0.452	51.650	3.458	-21.876	0.507	0.358	-0.225	4612	0.679	0.623	-0.214	-1.435	0.146	1.099	0.020	
-2.721	-0.001	3.136	501.973	301.402	152.931	-1.087	52.208	3.077	-22.353	0.503	0.341	-0.221	4619	0.681	0.625	-0.213	-1.436	0.146	1.096	0.020	
-2.720	-0.002	3.136	501.299	301.865	151.377	-1.448	52.407	2.881	-21.816	0.474	0.230	-0.215	4623	0.682	0.627	-0.213	-1.437	0.146	1.094	0.020	
-2.718	-0.004	3.137	500.365	302.456	149.209	-1.410	52.908	3.280	-21.161	0.519	0.213	-0.183	4630	0.683	0.629	-0.212	-1.439	0.146	1.091	0.020	
-2.716	-0.005	3.137	499.302	303.061	146.760	-0.781	53.623	3.410	-20.797	0.449	-0.025	-0.151	4636	0.684	0.631	-0.212	-1.441	0.146	1.089	0.020	
-2.715	-0.007	3.137	498.656	303.426	145.231	-0.321	53.929	3.407	-20.323	0.541	0.348	-0.121	4643	0.686	0.634	-0.211	-1.443	0.146	1.086	0.020	
-2.713	-0.009	3.138	497.486	304.099	142.479	-0.293	53.794	3.293	-20.039	0.510	0.127	-0.096	4649	0.688	0.637	-0.210	-1.445	0.146	1.083	0.020	
-2.712	-0.010	3.138	496.604	304.613	140.350	-0.091	53.111	3.685	-20.408	0.560	0.278	-0.096	4658	0.689	0.640	-0.210	-1.446	0.146	1.080	0.020	
-2.710	-0.012	3.139	495.578	305.205	137.952	-0.354	52.119	3.399	-21.444	0.490	0.025	-0.096	4667	0.690	0.643	-0.209	-1.448	0.146	1.077	0.020	
-2.708	-0.014	3.139	494.384	305.852	135.288	-0.523	52.334	2.991	-21.199	0.379	-0.006	-0.094	4673	0.692	0.646	-0.208	-1.450	0.146	1.074	0.020	
-2.707	-0.016	3.140	493.626	306.240	133.550	0.157	53.820	3.833	-21.190	0.482	-0.172	-0.087	4682	0.693	0.649	-0.208	-1.451	0.146	1.072	0.020	
-2.705	-0.017	3.140	492.578	306.747	131.233	-0.432	54.492	3.542	-20.310	0.512	-0.175	-0.083	4690	0.695	0.652	-0.207	-1.453	0.146	1.069	0.020	
-2.703	-0.019	3.141	491.504	307.281	128.895	-0.575	54.356	3.123	-19.946	0.423	0.278	-0.080	4697	0.696	0.654	-0.207	-1.454	0.146	1.067	0.020	
-2.700	-0.023	-3.141	489.772	308.158	124.824	-0.612	53.072	3.398	-20.396	0.457	-0.279	-0.072	4709	0.699	0.660	-0.206	-1.457	0.146	1.062	0.020	
-2.699	-0.024	-3.141	488.957	308.596	122.828	-0.945	53.079	2.877	-20.895	0.335	-0.005	-0.070	4718	0.700	0.663	-0.205	-1.458	0.146	1.059	0.020	
-2.697	-0.026	-3.140	487.844	309.145	120.007	-0.590	53.966	3.058	-20.526	0.450	-0.213	-0.066	4726	0.701	0.666	-0.204	-1.460	0.146	1.056	0.020	
-2.695	-0.028	-3.140	486.704	309.696	116.958	-0.363	54.446	3.397	-20.436	0.514	-0.519	-0.060	4739	0.703	0.671	-0.204	-1.462	0.146	1.052	0.020	
-2.694	-0.030	-3.139	486.012	310.046	115.008	-0.351	54.757	3.233	-19.563	0.486	-0.266	-0.047	4746	0.704	0.674	-0.203	-1.463	0.146	1.049	0.020	
-2.692	-0.031	-3.139	485.365	310.399	113.062	-0.044	54.552	3.348	-19.225	0.529	-0.042	-0.026	4753	0.705	0.676	-0.203	-1.464	0.146	1.047	0.020	
-2.691	-0.032	-3.138	484.768	310.777	111.133	-0.351	53.433	3.504	-19.825	0.521	-0.401	-0.016	4761	0.706	0.679	-0.202	-1.465	0.146	1.045	0.020	
-2.690	-0.033	-3.138	484.043	311.288	108.700	-0.823	53.312	3.107	-20.728	0.443	-0.216	-0.009	4767	0.707	0.682	-0.202	-1.466	0.146	1.042	0.020	
-2.688	-0.034	-3.137	483.512	311.635	106.826	-0.745	53.611	3.241	-20.657	0.370	-0.417	-0.005	4776	0.708	0.685	-0.201	-1.467	0.146	1.039	0.020	
-2.687	-0.036	-3.137	482.919	312.004	104.704	-0.737	54.903	3.361	-20.088	0.578	0.144	-0.000	4785	0.709	0.688	-0.201	-1.468	0.146	1.036	0.020	
-2.686	-0.037	-3.136	482.273	312.374	102.323	-0.445	54.591	3.298	-19.230	0.516	-0.288	0.005	4791	0.710	0.691	-0.200	-1.469	0.146	1.033	0.020	
-2.684	-0.038	-3.135	481.487	312.888	99.169	-0.003	54.568	3.448	-19.681	0.406	-0.481	0.003	4803	0.711	0.696	-0.200	-1.470	0.146	1.029	0.020	
-2.682	-0.040	-3.134	480.602	313.602	95.053	-0.661	54.497	3.245	-20.051	0.468	-0.141	-0.005	4817	0.713	0.702	-0.199	-1.471	0.146	1.023	0.020	
-2.679	-0.042	-3.133	479.548	314.442	89.263	-0.097	55.401	3.449	-18.476	0.580	0.025	-0.012	4831	0.715	0.707	-0.198	-1.472	0.146	1.019	0.020	
-2.677	-0.043	-3.132	479.077	315.008	85.549	-0.700	54.720	3.185	-19.203	0.478	-0.185	-0.013	4857	0.717	0.717	-0.197	-1.474	0.146	1.010	0.020	
-2.676	-0.044	-3.131	478.879	315.503	82.445	-0.816	54.895	3.134	-19.586	0.549	-0.175	-0.014	4873	0.718	0.723	-0.197	-1.474	0.146	1.004	0.020	
-2.675	-0.044	-3.130	478.782	315.885	79.859	-0.320	55.586	3.484	-19.123	0.413	-0.430	-0.013	4884	0.719	0.727	-0.196	-1.475	0.146	1.000	0.020	
-2.673	-0.044	-3.128	478.785	316.544	74.778	-0.511	54.915	3.270	-18.772	0.478	-0.246	-0.023	4896	0.720	0.734	-0.196	-1.475	0.146	0.993	0.020	
-2.672	-0.044	-3.127	478.875	316.867	72.531	-0.739	54.892	3.240	-19.298	0.538	-0.063	-0.023	4913	0.721	0.740	-0.195	-1.475	0.146	0.988	0.020	
-2.672	-0.044	-3.127	478.965	317.062	70.991	-0.286	56.405	3.637	-18.933	0.505	-0.226	-0.025	4922	0.722	0.742	-0.195	-1.475	0.146	0.985	0.020	
-2.670	-0.044	-3.125	479.278	317.527	65.780	-0.301	55.696	3.555	-18.849	0.441	-0.272	-0.028	4947	0.723	0.752	-0.195	-1.475	0.146	0.976	0.020	
-2.670	-0.044	-3.124	479.365	317.632	64.485	-0.480	55.971	3.301	-18.132	0.487	0.003	-0.032	4954	0.723	0.754	-0.195	-1.474	0.146	0.974	0.020	
-2.670	-0.044	-3.124	479.471	317.726	63.421	-0.306	55.340	3.575	-19.016	0.467	-0.155	-0.036	4959	0.723	0.756	-0.195	-1.474	0.146	0.972	0.020	
-2.669	-0.044	-3.124	479.637	317.840	61.951	-0.340	55.212	3.592	-18.877	0.495	-0.091	-0.034	4965	0.723	0.758	-0.195	-1.474	0.146	0.969	0.020	
-2.669	-0.043	-3.123	479.737	317.908	61.123	-0.548	54.911	3.492	-19.333	0.490	0.064	-0.046	4970	0.724	0.760	-0.195	-1.474	0.146	0.968	0.020	
-2.669	-0.043	-3.123	479.911	318.007	59.700	-0.617	54.888	3.458	-19.359	0.511	-0.067	-0.037	4976	0.724	0.762	-0.195	-1.474	0.146	0.965	0.020	
-2.669	-0.043	-3.122	480.010	318.047	58.900	-0.548	55.388	3.454	-19.350	0.460	-0.040	-0.035	4981	0.724	0.764	-0.195	-1.474	0.146	0.964	0.020	
-2.668	-0.043	-3.122	480.165	318.084	57.713	-0.493	56.015	3.676	-19.402	0.581	0.004	-0.037	4985	0.724	0.765	-0.195	-1.474	0.146	0.963	0.020	
-2.668	-0.043	-3.122	480.259	318.098	56.921	-0.466	56.442	3.650	-19.165	0.460	-0.000	-0.053	4991	0.724	0.767	-0.195	-1.474	0.146	0.961	0.020	
-2.668	-0.043	-3.121	480.348	318.107	56.133	-0.391	56.854	3.654	-19.127	0.480	-0.069	-0.043	4995	0.724	0.769	-0.195	-1.474	0.146	0.959	0.020	
-2.668	-0.043	-3.121	480.468	318.100	54.934	-0.379	56.975	3.683	-18.584	0.534	-0.124	-0.039	5000	0.724	0.771	-0.195	-1.473	0.146	0.957	0.020	
-2.668	-0.043	-3.120	480.615	318.089	53.529	-0.261	56.000	3.708	-18.482	0.605	-0.351	-0.030	5004	0.724	0.773	-0.195	-1.473	0.146	0.955	0.019	
-2.667	-0.043	-3.120	480.751	318.083	52.343	-0.278	56.149	3.642	-18.200	0.498	0.168	-0.043	5013	0.725	0.775	-0.195	-1.473	0.146	0.953	0.019	
-2.667	-0.043	-3.119	480.847	318.078	51.565	-0.186	55.074	3.719	-19.384	0.431	-0.004	-0.033	5017	0.725	0.777	-0.195	-1.473	0.146	0.952	0.019	
-2.667	-0.043	-3.119	480.973	318.057	50.416	-0.542	55.470	3.659	-18.947	0.583	0.039	-0.023	5022	0.725	0.779	-0.195	-1.473	0.146	0.950	0.019	
-2.667	-0.043	-3.119	481.068	318.043	49.671	-0.448	54.962	3.669	-19.770	0.392	0.085	-0.009	5028	0.725	0.780	-0.195	-1.473	0.146	0.949	0.019	
-2.667	-0.043	-3.118	481.202	317.983	48.386	-0.735	55.462	3.656	-19.354	0.590	0.187	-0.003	5032	0.725	0.782	-0.195	-1.472	0.146	0.948	0.019	
-2.667	-0.043	-3.118	481.271	317.936	47.673	-0.477	55.751	3.637	-19.559	0.427	0.107	-0.004	5039	0.725	0.784	-0.195	-1.472	0.146	0.946	0.019	
-2.666	-0.044	-3.118	481.345	317.858	46.783	-0.558	56.774	3.727	-19.168	0.578	0.023	0.006	5043	0.725	0.785	-0.195	-1.472	0.146	0.945	0.019	
-2.666	-0.044	-3.117	481.424	317.737	45.539	-0.433	57.512	3.647	-18.824	0.441	0.078	0.001	5050	0.725	0.788	-0.195	-1.472	0.146	0.943	0.018	
-2.666	-0.044	-3.117	481.459	317.631	44.637	-0.367	57.481	3.739	-18.726	0.556	-0.056	0.008	5055	0.725	0.789	-0.195	-1.472	0.146	0.942	0.018	
-2.666	-0.045	-3.116	481.493	317.474	43.352	-0.265	56.830	3.735	-18.207	0.519	0.107	0.001	5063	0.725	0.791	-0.195	-1.472	0.146	0.940	0.018	
-2.666	-0.045	-3.116	481.522	317.267	41.717	-0.331	55.512	3.655	-18.814	0.524	-0.072	0.021	5068	0.725	0.793	-0.195	-1.472	0.146	0.939	0.018	
-2.665	-0.046	-3.115	481.547	316.994	39.635	-0.472	55.001	3.657	-19.219	0.501	0.009	0.017	5080	0.725	0.797	-0.195	-1.471	0.146	0.936	0.018	
-2.665	-0.047	-3.114	481.539	316.838	38.648	-0.405	55.190	3.720	-19.145	0.510	0.233	0.014	5089	0.725	0.800	-0.195	-1.471	0.146	0.935	0.018	
-2.665	-0.047	-3.114	481.522	316.618	37.382	-0.388	56.050	3.811	-19.041	0.528	-0.010	0.035	5097	0.724	0.802	-0.195	-1.471	0.146	0.933	0.017	
-2.665	-0.048	-3.113	481.463	316.339	36.002	-0.206	58.054	3.867	-18.644	0.482	-0.042	0.034	5103	0.724	0.804	-0.195	-1.471	0.146	0.932	0.017	
-2.665	-0.049	-3.113	481.397	316.101	34.914	-0.001	58.582	3.917	-18.477	0.497	0.014	0.031	5112	0.724	0.806	-0.195	-1.471	0.146	0.931	0.017	
-2.665	-0.050	-3.112	481.290	315.808	33.626	0.089	57.893	4.077	-18.476	0.499	-0.126	0.028	5121	0.724	0.809	-0.195	-1.471	0.146	0.930	0.017	
-2.665	-0.050	-3.112	481.189	315.578	32.639	0.265	56.518	3.973	-18.301	0.475	0.051	0.027	5127	0.724	0.810	-0.195	-1.471	0.146	0.929	0.017	
-2.665	-0.051	-3.111	481.081	315.319	31.510	0.233	55.824	3.943	-18.532	0.513	-0.116	0.030	5134	0.724	0.813	-0.195	-1.471	0.146	0.928	0.017	
-2.665	-0.052	-3.111	480.955	315.038	30.282	0.019	55.190	3.872	-18.998	0.493	0.013	0.037	5140	0.724	0.814	-0.195	-1.470	0.146	0.927	0.017	
-2.665	-0.053	-3.111	480.834	314.793	29.263	-0.230	55.204	3.875	-18.822	0.496	0.017	0.042	5149	0.724	0.816	-0.195	-1.470	0.146	0.926	0.017	
-2.665	-0.054	-3.110	480.683	314.503	28.171	-0.437	56.215	3.862	-18.754	0.512	-0.031	0.045	5157	0.724	0.818	-0.195	-1.470	0.146	0.925	0.017	
-2.665	-0.055	-3.110	480.496	314.160	26.993	-0.460	57.093	3.853	-18.250	0.499	0.032	0.048	5163	0.724	0.820	-0.195	-1.470	0.146	0.924	0.017	
-2.665	-0.056	-3.109	480.367	313.920	26.221	-0.153	58.262	3.897	-18.211	0.492	-0.140	0.041	5172	0.724	0.822	-0.195	-1.470	0.146	0.924	0.016	
-2.665	-0.057	-3.109	480.200	313.629	25.302	-0.044	58.096	4.059	-18.277	0.510	-0.053	0.031	5178	0.724	0.824	-0.195	-1.470	0.146	0.923	0.016	
-2.665	-0.058	-3.109	480.035	313.366	24.496	0.270	58.016	4.201	-18.653	0.505	-0.161	0.024	5185	0.723	0.825	-0.195	-1.470	0.146	0.923	0.016	
-2.665	-0.059	-3.108	479.798	313.006	23.402	0.242	57.494	4.165	-18.490	0.558	-0.050	0.021	5193	0.723	0.827	-0.195	-1.470	0.146	0.922	0.016	
-2.665	-0.060	-3.108	479.598	312.730	22.583	0.363	56.135	4.129	-18.482	0.510	-0.109	0.010	5199	0.723	0.828	-0.195	-1.470	0.146	0.922	0.016	
-2.665	-0.062	-3.107	479.260	312.293	21.274	0.160	55.755	3.969	-18.212	0.485	-0.097	0.008	5209	0.723	0.831	-0.195	-1.470	0.146	0.921	0.016	
-2.665	-0.063	-3.107	479.004	311.978	20.315	-0.019	55.860	3.999	-18.300	0.497	-0.089	0.003	5216	0.723	0.832	-0.195	-1.470	0.146	0.921	0.016	
-2.666	-0.064	-3.107	478.854	311.795	19.746	-0.243	56.683	4.006	-18.199	0.511	-0.164	0.005	5222	0.723	0.833	-0.195	-1.470	0.146	0.920	0.016	
-2.666	-0.065	-3.106	478.621	311.506	18.877	-0.302	57.018	4.015	-18.190	0.519	-0.151	0.002	5230	0.723	0.835	-0.195	-1.470	0.146	0.920	0.016	
-2.666	-0.066	-3.106	478.388	311.210	18.027	-0.151	57.429	4.028	-17.917	0.493	-0.209	0.000	5236	0.723	0.836	-0.195	-1.470	0.146	0.920	0.016	
-2.666	-0.067	-3.106	478.213	310.982	17.396	0.056	57.199	4.090	-17.709	0.508	-0.161	0.002	5244	0.723	0.837	-0.195	-1.470	0.146	0.919	0.016	
-2.666	-0.068	-3.105	478.016	310.723	16.682	0.376	57.355	4.110	-17.962	0.508	-0.166	0.007	5250	0.723	0.839	-0.195	-1.470	0.146	0.919	0.016	
-2.666	-0.068	-3.105	477.872	310.541	16.172	0.375	57.248	4.157	-18.029	0.523	-0.130	0.009	5256	0.723	0.840	-0.195	-1.470	0.146	0.919	0.016	
-2.666	-0.069	-3.105	477.669	310.300	15.478	0.488	57.011	4.077	-18.238	0.518	-0.103	0.011	5262	0.723	0.841	-0.195	-1.470	0.146	0.918	0.016	
-2.666	-0.070	-3.105	477.491	310.100	14.897	0.367	57.202	4.084	-18.352	0.541	-0.173	0.013	5269	0.723	0.842	-0.195	-1.470	0.146	0.918	0.016	
-2.666	-0.071	-3.104	477.239	309.842	14.153	0.194	56.944	4.094	-18.163	0.513	-0.115	0.011	5277	0.723	0.843	-0.195	-1.470	0.146	0.918	0.016	
-2.666	-0.072	-3.104	477.045	309.656	13.616	0.149	57.438	4.032	-18.196	0.510	-0.157	0.013	5283	0.723	0.844	-0.195	-1.470	0.146	0.918	0.016	
-2.666	-0.073	-3.104	476.828	309.451	13.022	0.008	57.448	4.114	-18.193	0.525	-0.162	0.012	5290	0.723	0.845	-0.195	-1.470	0.146	0.918	0.016	
-2.666	-0.074	-3.104	476.570	309.215	12.346	-0.013	57.826	4.059	-17.769	0.489	-0.292	0.009	5296	0.723	0.846	-0.195	-1.470	0.146	0.918	0.016	
-2.666	-0.075	-3.103	476.319	308.985	11.690	-0.036	57.344	3.991	-17.537	0.485	-0.258	0.005	5303	0.723	0.847	-0.195	-1.470	0.146	0.918	0.016	
-2.666	-0.076	-3.103	476.073	308.759	11.052	0.108	57.293	4.021	-17.623	0.496	-0.308	0.006	5314	0.723	0.849	-0.195	-1.470	0.146	0.917	0.016	
-2.666	-0.077	-3.103	475.839	308.545	10.440	0.292	56.780	4.056	-17.740	0.490	-0.193	0.009	5321	0.723	0.849	-0.195	-1.470	0.146	0.917	0.016	
-2.666	-0.077	-3.102	475.592	308.330	9.802	0.534	56.842	4.117	-18.023	0.504	-0.174	0.008	5331	0.723	0.851	-0.195	-1.470	0.146	0.917	0.016	
-2.666	-0.078	-3.102	475.408	308.182	9.341	0.440	56.737	4.147	-18.095	0.487	-0.184	0.010	5339	0.723	0.852	-0.195	-1.470	0.146	0.917	0.016	
-2.666	-0.079	-3.102	475.307	308.106	9.089	0.445	57.292	4.137	-17.933	0.495	-0.254	0.009	5343	0.723	0.852	-0.195	-1.470	0.146	0.917	0.016	
-2.666	-0.079	-3.102	475.145	307.986	8.676	0.442	57.219	4.189	-17.893	0.497	-0.264	0.007	5349	0.723	0.853	-0.195	-1.470	0.146	0.917	0.016	
-2.666	-0.079	-3.102	475.057	307.923	8.448	0.293	57.237	4.198	-17.715	0.506	-0.236	0.006	5353	0.723	0.853	-0.195	-1.470	0.146	0.917	0.016	
-2.666	-0.080	-3.102	474.930	307.840	8.119	0.202	57.440	4.082	-17.562	0.492	-0.326	0.004	5358	0.723	0.854	-0.195	-1.470	0.146	0.917	0.016	
-2.666	-0.080	-3.102	474.850	307.789	7.903	0.106	57.356	4.088	-17.425	0.499	-0.298	0.003	5363	0.723	0.854	-0.195	-1.470	0.146	0.917	0.016	
-2.666	-0.080	-3.102	474.774	307.742	7.693	-0.040	57.475	4.038	-17.432	0.488	-0.340	0.002	5367	0.723	0.855	-0.195	-1.470	0.146	0.916	0.016	
-2.666	-0.081	-3.102	474.641	307.657	7.292	-0.055	57.452	4.127	-17.508	0.504	-0.306	0.002	5375	0.723	0.855	-0.194	-1.470	0.146	0.916	0.016	
-2.666	-0.081	-3.101	474.538	307.594	6.961	-0.024	57.520	4.085	-17.719	0.502	-0.322	0.003	5380	0.723	0.856	-0.194	-1.470	0.146	0.916	0.016	
-2.666	-0.081	-3.101	474.479	307.560	6.779	-0.004	57.374	4.074	-17.822	0.493	-0.318	0.003	5386	0.723	0.856	-0.194	-1.470	0.146	0.916	0.016	
-2.666	-0.082	-3.101	474.423	307.528	6.602	0.101	57.086	4.103	-17.923	0.501	-0.246	0.006	5390	0.723	0.857	-0.194	-1.470	0.146	0.916	0.016	
-2.666	-0.082	-3.101	474.324	307.481	6.276	0.155	57.331	4.117	-17.907	0.502	-0.269	0.009	5398	0.723	0.857	-0.194	-1.470	0.146	0.916	0.016	
-2.666	-0.082	-3.101	474.282	307.467	6.130	0.124	57.365	4.154	-17.872	0.504	-0.251	0.007	5402	0.723	0.857	-0.194	-1.470	0.146	0.915	0.016	
-2.666	-0.082	-3.101	474.191	307.454	5.826	0.047	57.555	4.114	-17.814	0.494	-0.312	0.009	5411	0.723	0.858	-0.194	-1.470	0.146	0.915	0.016	
-2.665	-0.082	-3.101	474.127	307.458	5.607	0.031	57.516	4.114	-17.690	0.493	-0.262	0.010	5416	0.723	0.858	-0.194	-1.470	0.146	0.915	0.016	
-2.665	-0.083	-3.101	474.100	307.467	5.491	0.110	57.655	4.111	-17.679	0.495	-0.311	0.012	5422	0.723	0.858	-0.194	-1.470	0.146	0.915	0.016	
-2.665	-0.083	-3.101	474.075	307.478	5.376	0.124	57.498	4.154	-17.675	0.498	-0.281	0.011	5426	0.723	0.859	-0.194	-1.470	0.146	0.915	0.016	
-2.665	-0.083	-3.101	474.044	307.504	5.209	0.116	57.539	4.150	-17.639	0.499	-0.314	0.013	5432	0.723	0.859	-0.194	-1.470	0.146	0.914	0.016	
-2.665	-0.083	-3.101	474.023	307.534	5.083	0.126	57.633	4.125	-17.716	0.493	-0.304	0.012	5437	0.723	0.859	-0.194	-1.470	0.146	0.914	0.016	
-2.665	-0.083	-3.101	474.002	307.576	4.939	-0.017	57.608	4.153	-17.807	0.506	-0.335	0.014	5441	0.723	0.859	-0.194	-1.470	0.146	0.914	0.016	
-2.665	-0.083	-3.101	473.986	307.615	4.829	0.001	57.604	4.097	-17.800	0.489	-0.311	0.014	5448	0.723	0.860	-0.194	-1.470	0.146	0.914	0.016	
-2.665	-0.082	-3.101	473.973	307.666	4.710	-0.015	57.502	4.151	-17.841	0.507	-0.270	0.020	5452	0.723	0.860	-0.194	-1.470	0.146	0.913	0.016	
-2.665	-0.082	-3.101	473.970	307.704	4.638	0.042	57.488	4.108	-17.807	0.491	-0.296	0.021	5458	0.723	0.860	-0.194	-1.470	0.146	0.913	0.016	
-2.665	-0.082	-3.101	473.969	307.757	4.557	0.071	57.496	4.052	-17.733	0.497	-0.261	0.024	5463	0.723	0.860	-0.194	-1.470	0.146	0.913	0.016	
-2.665	-0.082	-3.101	473.981	307.844	4.459	0.069	57.584	4.020	-17.754	0.489	-0.266	0.029	5470	0.723	0.860	-0.194	-1.470	0.146	0.913	0.016	
-2.665	-0.082	-3.101	473.995	307.913	4.399	-0.011	57.737	4.073	-17.747	0.495	-0.316	0.030	5475	0.723	0.860	-0.194	-1.470	0.146	0.912	0.016	
-2.664	-0.082	-3.101	474.020	308.016	4.323	-0.093	57.675	4.053	-17.667	0.499	-0.272	0.032	5482	0.723	0.860	-0.194	-1.470	0.146	0.912	0.016	
-2.664	-0.081	-3.101	474.039	308.094	4.274	-0.191	57.678	3.988	-17.703	0.493	-0.321	0.036	5487	0.723	0.860	-0.193	-1.470	0.146	0.912	0.016	
-2.664	-0.081	-3.101	474.072	308.204	4.218	-0.156	57.559	3.964	-17.821	0.487	-0.221	0.039	5494	0.724	0.860	-0.193	-1.470	0.146	0.911	0.016	
-2.664	-0.081	-3.101	474.100	308.282	4.184	-0.160	57.538	3.968	-17.735	0.493	-0.235	0.043	5499	0.724	0.861	-0.193	-1.470	0.146	0.911	0.016	
-2.664	-0.081	-3.101	474.147	308.397	4.149	-0.087	57.500	3.978	-17.749	0.489	-0.234	0.044	5506	0.724	0.861	-0.193	-1.470	0.146	0.911	0.016	
-2.664	-0.080	-3.101	474.205	308.524	4.117	-0.062	57.174	3.988	-17.581	0.496	-0.263	0.049	5512	0.724	0.861	-0.193	-1.470	0.146	0.910	0.016	
-2.664	-0.080	-3.101	474.247	308.616	4.099	0.003	57.075	3.955	-17.515	0.489	-0.204	0.046	5520	0.724	0.861	-0.193	-1.471	0.146	0.910	0.016	
-2.664	-0.080	-3.102	474.301	308.723	4.090	0.034	57.136	3.953	-17.527	0.497	-0.212	0.049	5525	0.724	0.860	-0.193	-1.471	0.146	0.909	0.016	
-2.664	-0.079	-3.102	474.352	308.814	4.090	-0.007	57.321	3.998	-17.692	0.493	-0.155	0.054	5533	0.724	0.860	-0.193	-1.471	0.146	0.909	0.016	
-2.663	-0.079	-3.102	474.426	308.937	4.102	-0.046	57.629	3.985	-17.699	0.490	-0.159	0.054	5540	0.724	0.860	-0.193	-1.471	0.146	0.909	0.016	
-2.663	-0.079	-3.102	474.475	309.022	4.119	-0.167	57.891	3.997	-17.706	0.502	-0.166	0.053	5546	0.724	0.860	-0.193	-1.471	0.146	0.908	0.016	
-2.663	-0.078	-3.102	474.528	309.113	4.146	-0.149	57.986	3.965	-17.610	0.490	-0.191	0.053	5554	0.724	0.860	-0.193	-1.471	0.146	0.908	0.016	
